,latitude,longitude,mean_cloud_cover,median_cloud_cover,mode_cloud_cover,min_cloud_cover,max_cloud_cover
103112,18.25,-103.75,0.38075000000000003,0.425,0.0,0.0,0.673
103113,18.25,-103.25,0.247,0.0,0.0,0.0,0.988
103114,18.25,-102.75,0.054,0.0175,0.0,0.0,0.181
103115,18.25,-102.25,0.40175,0.3035,0.0,0.0,1.0
103116,18.25,-101.75,0.36524999999999996,0.3485,0.0,0.0,0.764
103117,18.25,-101.25,0.35725,0.2145,0.0,0.0,1.0
103118,18.25,-100.75,0.512,0.518,0.0,0.012,1.0
103119,18.25,-100.25,0.08175,0.008,0.0,0.0,0.311
103120,18.25,-99.75,0.27875,0.136,0.0,0.0,0.843
103121,18.25,-99.25,0.0295,0.0235,0.0,0.0,0.071
103122,18.25,-98.75,0.1505,0.0965,0.0,0.0,0.409
103123,18.25,-98.25,0.0026666666666666666,0.0,0.0,0.0,0.008
103124,18.25,-97.75,0.2876666666666667,0.083,0.0,0.016,0.764
103125,18.25,-97.25,0.22599999999999998,0.071,0.0,0.024,0.583
103126,18.25,-96.75,1.0,1.0,1.0,1.0,1.0
103127,18.25,-96.25,1.0,1.0,1.0,1.0,1.0
103128,18.25,-95.75,0.996,1.0,1.0,0.988,1.0
103129,18.25,-95.25,0.7806666666666667,0.98,0.2,0.362,1.0
103130,18.25,-94.75,0.7626666666666667,0.89,0.2,0.398,1.0
103131,18.25,-94.25,0.9185,0.9804999999999999,1.0,0.713,1.0
103132,18.25,-93.75,0.5945,0.567,0.2,0.323,0.921
103133,18.25,-93.25,0.874,0.9035,0.8,0.689,1.0
103134,18.25,-92.75,0.6004999999999999,0.632,0.0,0.138,1.0
103135,18.25,-92.25,0.604,0.764,0.0,0.154,0.894
103136,18.25,-91.75,0.4473333333333333,0.476,0.0,0.071,0.795
103137,18.25,-91.25,0.35400000000000004,0.291,0.0,0.102,0.669
103138,18.25,-90.75,0.6126666666666667,0.681,0.0,0.157,1.0
103139,18.25,-90.25,0.6430000000000001,0.543,0.2,0.386,1.0
103140,18.25,-89.75,0.6076666666666667,0.449,0.2,0.374,1.0
103141,18.25,-89.25,0.7845,0.9335,0.8,0.299,0.972
103142,18.25,-88.75,0.9085,0.9824999999999999,1.0,0.669,1.0
103143,18.25,-88.25,0.70875,0.764,0.2,0.307,1.0
103144,18.25,-87.75,0.436,0.325,0.2,0.173,0.921
103145,18.25,-87.25,0.24825000000000003,0.17750000000000002,0.0,0.0,0.638
103146,18.25,-86.75,0.5375,0.6419999999999999,0.0,0.008,0.858
103147,18.25,-86.25,0.5017499999999999,0.42899999999999994,0.2,0.224,0.925
103148,18.25,-85.75,0.45775,0.4175,0.0,0.157,0.839
103149,18.25,-85.25,0.33275,0.244,0.0,0.0,0.843
103150,18.25,-84.75,0.48225,0.498,0.0,0.0,0.933
103151,18.25,-84.25,0.5246666666666666,0.72,0.6000000000000001,0.11,0.744
103152,18.25,-83.75,0.11033333333333334,0.016,0.0,0.0,0.315
103153,18.25,-83.25,0.08666666666666667,0.106,0.0,0.0,0.154
103154,18.25,-82.75,0.555,0.665,0.0,0.0,1.0
103155,18.25,-82.25,0.18233333333333335,0.047,0.0,0.0,0.5
103156,18.25,-81.75,0.37,0.307,0.0,0.016,0.85
103157,18.25,-81.25,0.47424999999999995,0.4545,0.2,0.287,0.701
103158,18.25,-80.75,0.5425,0.504,0.4,0.335,0.827
103159,18.25,-80.25,0.41925,0.3425,0.2,0.0,0.992
103160,18.25,-79.75,0.256,0.012,0.0,0.0,1.0
103161,18.25,-79.25,0.18600000000000003,0.053,0.0,0.012,0.626
103162,18.25,-78.75,0.07375,0.0,0.0,0.0,0.295
103163,18.25,-78.25,0.8445,0.992,1.0,0.394,1.0
103164,18.25,-77.75,0.812,0.8465,0.4,0.555,1.0
103165,18.25,-77.25,0.70275,0.7065,1.0,0.398,1.0
103166,18.25,-76.75,0.83075,0.819,0.6000000000000001,0.697,0.988
103167,18.25,-76.25,0.38175,0.291,0.0,0.0,0.945
103168,18.25,-75.75,0.56775,0.5255000000000001,0.4,0.22,1.0
103169,18.25,-75.25,0.81775,0.9625,1.0,0.346,1.0
103170,18.25,-74.75,0.85825,0.933,0.8,0.567,1.0
103171,18.25,-74.25,0.993,1.0,1.0,0.972,1.0
103172,18.25,-73.75,0.9973333333333333,1.0,1.0,0.992,1.0
103173,18.25,-73.25,0.8556666666666667,0.843,0.6000000000000001,0.724,1.0
103174,18.25,-72.75,0.82,0.988,0.4,0.472,1.0
103175,18.25,-72.25,0.9843333333333333,0.996,0.8,0.957,1.0
103176,18.25,-71.75,0.112,0.112,0.0,0.0,0.224
103177,18.25,-71.25,0.0,0.0,0.0,0.0,0.0
103178,18.25,-70.75,0.008,0.008,0.0,0.0,0.016
103179,18.25,-70.25,0.4196666666666667,0.437,0.0,0.161,0.661
103180,18.25,-69.75,0.24033333333333332,0.142,0.0,0.0,0.579
103181,18.25,-69.25,0.37399999999999994,0.2675,0.0,0.0,0.961
103182,18.25,-68.75,0.34325000000000006,0.22799999999999998,0.0,0.098,0.819
103183,18.25,-68.25,0.46275,0.526,0.6000000000000001,0.0,0.799
103184,18.25,-67.75,0.39049999999999996,0.39549999999999996,0.0,0.047,0.724
103185,18.25,-67.25,0.9933333333333333,1.0,1.0,0.98,1.0
103186,18.25,-66.75,0.9896666666666666,1.0,1.0,0.969,1.0
103187,18.25,-66.25,0.7989999999999999,0.98,0.8,0.429,0.988
103188,18.25,-65.75,0.8123333333333332,0.823,0.8,0.697,0.917
103189,18.25,-65.25,0.424,0.213,0.0,0.059,1.0
103190,18.25,-64.75,0.6495,0.7715,0.8,0.193,0.862
103191,18.25,-64.25,0.1465,0.0785,0.0,0.0,0.429
103192,18.25,-63.75,0.08775,0.071,0.0,0.0,0.209
103193,18.25,-63.25,0.48824999999999996,0.512,0.2,0.209,0.72
103194,18.25,-62.75,0.381,0.262,0.0,0.0,1.0
103195,18.25,-62.25,0.3285,0.1295,0.0,0.055,1.0
103196,18.25,-61.75,0.45,0.449,0.0,0.0,0.902
103197,18.25,-61.25,0.5650000000000001,0.6105,0.0,0.039,1.0
103198,18.25,-60.75,0.6645,0.758,0.0,0.142,1.0
103199,18.25,-60.25,0.67425,0.8485,0.0,0.0,1.0
103780,17.75,-129.75,0.82775,1.0,1.0,0.311,1.0
103781,17.75,-129.25,0.91625,1.0,1.0,0.665,1.0
103782,17.75,-128.75,0.9172500000000001,0.9565,1.0,0.756,1.0
103783,17.75,-128.25,0.69,0.88,1.0,0.0,1.0
103784,17.75,-127.75,0.9802500000000001,1.0,1.0,0.921,1.0
103785,17.75,-127.25,0.8334999999999999,0.864,0.6000000000000001,0.606,1.0
103786,17.75,-126.75,0.7559999999999999,0.7895,0.4,0.445,1.0
103787,17.75,-126.25,0.72025,0.7909999999999999,0.2,0.299,1.0
103788,17.75,-125.75,0.94875,0.986,0.8,0.823,1.0
103789,17.75,-125.25,0.83575,0.9135,1.0,0.516,1.0
103790,17.75,-124.75,0.82175,0.99,1.0,0.307,1.0
103791,17.75,-124.25,0.752,0.8525,1.0,0.303,1.0
103792,17.75,-123.75,0.9352499999999999,0.965,0.8,0.811,1.0
103793,17.75,-123.25,0.8354999999999999,0.86,0.6000000000000001,0.622,1.0
103794,17.75,-122.75,0.723,0.992,0.0,0.177,1.0
103795,17.75,-122.25,0.9973333333333333,1.0,1.0,0.992,1.0
103796,17.75,-121.75,0.718,1.0,1.0,0.154,1.0
103797,17.75,-121.25,0.5315,0.5315,0.0,0.063,1.0
103798,17.75,-120.75,0.8089999999999999,0.8089999999999999,0.6000000000000001,0.618,1.0
103799,17.75,-120.25,0.9223333333333333,0.976,0.6000000000000001,0.791,1.0
103800,17.75,-119.75,0.9816666666666666,1.0,1.0,0.945,1.0
103801,17.75,-119.25,0.9463333333333334,0.996,0.8,0.843,1.0
103802,17.75,-118.75,0.86425,0.998,1.0,0.461,1.0
103803,17.75,-118.25,0.937,1.0,1.0,0.748,1.0
103804,17.75,-117.75,0.808,0.9685,1.0,0.295,1.0
103805,17.75,-117.25,0.63875,0.7775000000000001,1.0,0.0,1.0
103806,17.75,-116.75,0.5499999999999999,0.378,0.2,0.272,1.0
103807,17.75,-116.25,0.731,0.965,0.2,0.228,1.0
103808,17.75,-115.75,0.7626666666666667,0.839,0.4,0.449,1.0
103809,17.75,-115.25,0.5853333333333334,0.823,0.8,0.0,0.933
103810,17.75,-114.75,0.3436666666666666,0.157,0.0,0.0,0.874
103811,17.75,-114.25,0.5273333333333333,0.476,0.0,0.106,1.0
103812,17.75,-113.75,0.632,0.764,1.0,0.0,1.0
103813,17.75,-113.25,0.5,0.5,0.0,0.0,1.0
103814,17.75,-112.75,0.52175,0.5395,0.0,0.008,1.0
103815,17.75,-112.25,0.5,0.5,0.0,0.0,1.0
103816,17.75,-111.75,0.496,0.492,0.0,0.0,1.0
103817,17.75,-111.25,0.7174999999999999,0.949,0.8,0.0,0.972
103818,17.75,-110.75,0.55025,0.634,0.8,0.0,0.933
103819,17.75,-110.25,0.54425,0.5965,0.8,0.0,0.984
103820,17.75,-109.75,0.10625,0.0335,0.0,0.0,0.358
103821,17.75,-109.25,0.6525000000000001,0.748,0.8,0.24,0.874
103822,17.75,-108.75,0.19666666666666668,0.051,0.0,0.0,0.539
103823,17.75,-108.25,0.3216666666666667,0.067,0.0,0.0,0.898
103824,17.75,-107.75,0.17700000000000002,0.0,0.0,0.0,0.531
103825,17.75,-107.25,0.2966666666666667,0.0,0.0,0.0,0.89
103826,17.75,-106.75,0.17333333333333334,0.0,0.0,0.0,0.52
103827,17.75,-106.25,0.38875000000000004,0.2775,0.0,0.0,1.0
103828,17.75,-105.75,0.2865,0.2775,0.0,0.0,0.591
103829,17.75,-105.25,0.493,0.486,0.0,0.0,1.0
103830,17.75,-104.75,0.432,0.364,0.0,0.0,1.0
103831,17.75,-104.25,0.44,0.4115,0.0,0.0,0.937
103832,17.75,-103.75,0.6455,0.8185,0.8,0.0,0.945
103833,17.75,-103.25,0.6515,0.742,1.0,0.122,1.0
103834,17.75,-102.75,0.9075,0.9095,0.8,0.811,1.0
103835,17.75,-102.25,0.5992500000000001,0.62,1.0,0.157,1.0
103836,17.75,-101.75,0.59375,0.6815,0.0,0.012,1.0
103837,17.75,-101.25,0.5345,0.555,0.0,0.028,1.0
103838,17.75,-100.75,0.236,0.23199999999999998,0.2,0.0,0.48
103839,17.75,-100.25,0.36325,0.2265,0.0,0.0,1.0
103840,17.75,-99.75,0.305,0.11,0.0,0.0,1.0
103841,17.75,-99.25,0.192,0.185,0.0,0.024,0.374
103842,17.75,-98.75,0.38100000000000006,0.311,0.0,0.0,0.902
103843,17.75,-98.25,0.016999999999999998,0.0,0.0,0.0,0.051
103844,17.75,-97.75,0.34099999999999997,0.031,0.0,0.0,0.992
103845,17.75,-97.25,0.143,0.122,0.0,0.0,0.307
103846,17.75,-96.75,0.9035,0.9035,0.8,0.807,1.0
103847,17.75,-96.25,1.0,1.0,1.0,1.0,1.0
103848,17.75,-95.75,0.949,0.969,0.8,0.878,1.0
103849,17.75,-95.25,0.9643333333333333,0.984,0.8,0.909,1.0
103850,17.75,-94.75,0.9303333333333333,1.0,1.0,0.791,1.0
103851,17.75,-94.25,0.8043333333333335,1.0,1.0,0.413,1.0
103852,17.75,-93.75,0.995,1.0,1.0,0.98,1.0
103853,17.75,-93.25,0.9782500000000001,1.0,1.0,0.913,1.0
103854,17.75,-92.75,0.5285000000000001,0.4545,0.2,0.205,1.0
103855,17.75,-92.25,0.29624999999999996,0.0925,0.0,0.0,1.0
103856,17.75,-91.75,0.17200000000000001,0.189,0.0,0.047,0.28
103857,17.75,-91.25,0.4723333333333333,0.539,0.0,0.114,0.764
103858,17.75,-90.75,0.5196666666666666,0.492,0.2,0.236,0.831
103859,17.75,-90.25,0.6336666666666666,0.614,0.4,0.429,0.858
103860,17.75,-89.75,0.84,0.961,0.4,0.559,1.0
103861,17.75,-89.25,0.6209999999999999,0.555,0.4,0.413,0.961
103862,17.75,-88.75,0.83375,1.0,1.0,0.335,1.0
103863,17.75,-88.25,0.45475000000000004,0.4095,0.0,0.012,0.988
103864,17.75,-87.75,0.315,0.13,0.0,0.0,1.0
103865,17.75,-87.25,0.24125,0.0,0.0,0.0,0.965
103866,17.75,-86.75,0.258,0.2265,0.0,0.016,0.563
103867,17.75,-86.25,0.47650000000000003,0.461,0.4,0.004,0.98
103868,17.75,-85.75,0.37424999999999997,0.3075,0.0,0.0,0.882
103869,17.75,-85.25,0.45,0.4175,0.0,0.0,0.965
103870,17.75,-84.75,0.5965,0.6930000000000001,0.0,0.0,1.0
103871,17.75,-84.25,0.24000000000000002,0.039,0.0,0.0,0.681
103872,17.75,-83.75,0.09833333333333333,0.122,0.0,0.0,0.173
103873,17.75,-83.25,0.467,0.551,0.0,0.0,0.85
103874,17.75,-82.75,0.399,0.197,0.0,0.0,1.0
103875,17.75,-82.25,0.15633333333333332,0.0,0.0,0.0,0.469
103876,17.75,-81.75,0.5379999999999999,0.614,0.0,0.0,1.0
103877,17.75,-81.25,0.6025,0.555,0.2,0.398,0.902
103878,17.75,-80.75,0.439,0.378,0.0,0.0,1.0
103879,17.75,-80.25,0.35524999999999995,0.26949999999999996,0.0,0.0,0.882
103880,17.75,-79.75,0.16925,0.132,0.0,0.0,0.413
103881,17.75,-79.25,0.25,0.2695,0.0,0.0,0.461
103882,17.75,-78.75,0.11025000000000001,0.0805,0.0,0.0,0.28
103883,17.75,-78.25,0.0,0.0,0.0,0.0,0.0
103884,17.75,-77.75,0.26375,0.301,0.2,0.0,0.453
103885,17.75,-77.25,0.6715,0.648,0.4,0.449,0.941
103886,17.75,-76.75,0.3975,0.29500000000000004,0.0,0.0,1.0
103887,17.75,-76.25,0.9390000000000001,1.0,1.0,0.756,1.0
103888,17.75,-75.75,0.6092500000000001,0.626,0.0,0.185,1.0
103889,17.75,-75.25,0.30600000000000005,0.10600000000000001,0.0,0.012,1.0
103890,17.75,-74.75,0.6425,0.6395,0.2,0.291,1.0
103891,17.75,-74.25,0.64975,0.758,0.6000000000000001,0.083,1.0
103892,17.75,-73.75,0.39633333333333337,0.161,0.0,0.028,1.0
103893,17.75,-73.25,0.3463333333333333,0.039,0.0,0.0,1.0
103894,17.75,-72.75,0.3333333333333333,0.0,0.0,0.0,1.0
103895,17.75,-72.25,0.252,0.0,0.0,0.0,0.756
103896,17.75,-71.75,0.0,0.0,0.0,0.0,0.0
103897,17.75,-71.25,0.029500000000000002,0.029500000000000002,0.0,0.024,0.035
103898,17.75,-70.75,0.0,0.0,0.0,0.0,0.0
103899,17.75,-70.25,0.0,0.0,0.0,0.0,0.0
103900,17.75,-69.75,0.051333333333333335,0.0,0.0,0.0,0.154
103901,17.75,-69.25,0.14275,0.0435,0.0,0.0,0.484
103902,17.75,-68.75,0.04525,0.0,0.0,0.0,0.181
103903,17.75,-68.25,0.2845,0.23399999999999999,0.0,0.024,0.646
103904,17.75,-67.75,0.36925,0.2955,0.0,0.0,0.886
103905,17.75,-67.25,0.29933333333333334,0.0,0.0,0.0,0.898
103906,17.75,-66.75,0.10633333333333334,0.043,0.0,0.0,0.276
103907,17.75,-66.25,0.315,0.15,0.0,0.0,0.795
103908,17.75,-65.75,0.349,0.311,0.0,0.0,0.736
103909,17.75,-65.25,0.6023333333333333,0.807,0.0,0.0,1.0
103910,17.75,-64.75,0.446,0.518,0.6000000000000001,0.0,0.748
103911,17.75,-64.25,0.188,0.114,0.0,0.0,0.524
103912,17.75,-63.75,0.125,0.067,0.0,0.0,0.366
103913,17.75,-63.25,0.036500000000000005,0.0335,0.0,0.0,0.079
103914,17.75,-62.75,0.44775,0.4665,0.6000000000000001,0.063,0.795
103915,17.75,-62.25,0.46649999999999997,0.46849999999999997,0.6000000000000001,0.189,0.74
103916,17.75,-61.75,0.257,0.051500000000000004,0.0,0.0,0.925
103917,17.75,-61.25,0.36050000000000004,0.36050000000000004,0.2,0.256,0.465
103918,17.75,-60.75,0.29625,0.0925,0.0,0.0,1.0
103919,17.75,-60.25,0.37975,0.2595,0.0,0.0,1.0
104500,17.25,-129.75,0.9145,0.9390000000000001,0.8,0.78,1.0
104501,17.25,-129.25,0.71275,0.9135,0.8,0.024,1.0
104502,17.25,-128.75,0.82475,0.8935,1.0,0.512,1.0
104503,17.25,-128.25,0.7145,0.929,1.0,0.0,1.0
104504,17.25,-127.75,0.9339999999999999,1.0,1.0,0.736,1.0
104505,17.25,-127.25,0.877,0.864,0.8,0.78,1.0
104506,17.25,-126.75,0.86225,0.933,1.0,0.583,1.0
104507,17.25,-126.25,0.96375,0.9744999999999999,0.8,0.906,1.0
104508,17.25,-125.75,0.92725,0.933,0.8,0.843,1.0
104509,17.25,-125.25,0.872,1.0,1.0,0.488,1.0
104510,17.25,-124.75,0.7667499999999999,0.9844999999999999,1.0,0.098,1.0
104511,17.25,-124.25,0.83675,0.9844999999999999,1.0,0.378,1.0
104512,17.25,-123.75,0.66025,0.8205,0.0,0.0,1.0
104513,17.25,-123.25,0.877,0.9685,1.0,0.571,1.0
104514,17.25,-122.75,0.8623333333333333,1.0,1.0,0.587,1.0
104515,17.25,-122.25,0.9986666666666667,1.0,1.0,0.996,1.0
104516,17.25,-121.75,0.5785,0.5785,0.0,0.157,1.0
104517,17.25,-121.25,0.762,0.762,0.4,0.524,1.0
104518,17.25,-120.75,0.992,0.992,0.8,0.984,1.0
104519,17.25,-120.25,1.0,1.0,1.0,1.0,1.0
104520,17.25,-119.75,1.0,1.0,1.0,1.0,1.0
104521,17.25,-119.25,0.9946666666666667,1.0,1.0,0.984,1.0
104522,17.25,-118.75,0.8450000000000001,1.0,1.0,0.535,1.0
104523,17.25,-118.25,0.7865,0.9035,1.0,0.339,1.0
104524,17.25,-117.75,0.70575,0.764,1.0,0.295,1.0
104525,17.25,-117.25,0.94,1.0,1.0,0.76,1.0
104526,17.25,-116.75,0.8266666666666667,1.0,1.0,0.48,1.0
104527,17.25,-116.25,0.8686666666666666,0.913,0.6000000000000001,0.693,1.0
104528,17.25,-115.75,0.5630000000000001,0.689,0.0,0.0,1.0
104529,17.25,-115.25,0.319,0.012,0.0,0.008,0.937
104530,17.25,-114.75,0.5786666666666666,0.705,0.0,0.031,1.0
104531,17.25,-114.25,0.3333333333333333,0.0,0.0,0.0,1.0
104532,17.25,-113.75,0.501,0.502,0.0,0.0,1.0
104533,17.25,-113.25,0.558,0.616,1.0,0.0,1.0
104534,17.25,-112.75,0.38475000000000004,0.2695,0.0,0.0,1.0
104535,17.25,-112.25,0.5,0.5,0.0,0.0,1.0
104536,17.25,-111.75,0.5,0.5,0.0,0.0,1.0
104537,17.25,-111.25,0.376,0.266,0.0,0.0,0.972
104538,17.25,-110.75,0.253,0.006,0.0,0.0,1.0
104539,17.25,-110.25,0.40049999999999997,0.315,0.0,0.0,0.972
104540,17.25,-109.75,0.54925,0.6025,0.0,0.0,0.992
104541,17.25,-109.25,0.443,0.443,0.0,0.0,0.886
104542,17.25,-108.75,0.45,0.665,0.6000000000000001,0.0,0.685
104543,17.25,-108.25,0.3333333333333333,0.0,0.0,0.0,1.0
104544,17.25,-107.75,0.32166666666666666,0.0,0.0,0.0,0.965
104545,17.25,-107.25,0.416,0.248,0.0,0.0,1.0
104546,17.25,-106.75,0.357,0.071,0.0,0.0,1.0
104547,17.25,-106.25,0.57275,0.6455,0.0,0.0,1.0
104548,17.25,-105.75,0.48824999999999996,0.4765,0.0,0.0,1.0
104549,17.25,-105.25,0.47250000000000003,0.445,0.0,0.0,1.0
104550,17.25,-104.75,0.44875,0.3975,0.0,0.0,1.0
104551,17.25,-104.25,0.444,0.388,0.0,0.0,1.0
104552,17.25,-103.75,0.8927499999999999,0.9744999999999999,1.0,0.622,1.0
104553,17.25,-103.25,0.878,0.9625,1.0,0.587,1.0
104554,17.25,-102.75,0.75,1.0,1.0,0.0,1.0
104555,17.25,-102.25,0.70675,0.872,0.0,0.083,1.0
104556,17.25,-101.75,0.75,1.0,1.0,0.0,1.0
104557,17.25,-101.25,0.41150000000000003,0.2445,0.2,0.157,1.0
104558,17.25,-100.75,0.57675,0.6535,0.6000000000000001,0.0,1.0
104559,17.25,-100.25,0.756,0.8505,0.8,0.323,1.0
104560,17.25,-99.75,0.43500000000000005,0.37,0.0,0.0,1.0
104561,17.25,-99.25,0.18575000000000003,0.098,0.0,0.0,0.547
104562,17.25,-98.75,0.40675,0.36050000000000004,0.0,0.193,0.713
104563,17.25,-98.25,0.24300000000000002,0.264,0.0,0.0,0.465
104564,17.25,-97.75,0.5523333333333333,0.657,0.0,0.0,1.0
104565,17.25,-97.25,0.31233333333333335,0.055,0.0,0.0,0.882
104566,17.25,-96.75,0.4163333333333334,0.516,0.0,0.079,0.654
104567,17.25,-96.25,0.986,0.986,0.8,0.972,1.0
104568,17.25,-95.75,1.0,1.0,1.0,1.0,1.0
104569,17.25,-95.25,0.992,0.996,0.8,0.984,0.996
104570,17.25,-94.75,1.0,1.0,1.0,1.0,1.0
104571,17.25,-94.25,0.9660000000000001,1.0,1.0,0.898,1.0
104572,17.25,-93.75,0.92225,1.0,1.0,0.689,1.0
104573,17.25,-93.25,0.89675,0.88,0.8,0.827,1.0
104574,17.25,-92.75,0.7075,0.8325,0.8,0.165,1.0
104575,17.25,-92.25,0.29724999999999996,0.0925,0.0,0.004,1.0
104576,17.25,-91.75,0.22333333333333336,0.114,0.0,0.028,0.528
104577,17.25,-91.25,0.323,0.335,0.0,0.0,0.634
104578,17.25,-90.75,0.8083333333333332,0.925,0.4,0.5,1.0
104579,17.25,-90.25,0.9199999999999999,1.0,1.0,0.76,1.0
104580,17.25,-89.75,0.7033333333333333,0.807,0.2,0.303,1.0
104581,17.25,-89.25,0.7145,0.679,0.6000000000000001,0.5,1.0
104582,17.25,-88.75,0.91625,0.937,0.8,0.791,1.0
104583,17.25,-88.25,0.5245,0.5925,0.0,0.0,0.913
104584,17.25,-87.75,0.48825,0.441,0.4,0.118,0.953
104585,17.25,-87.25,0.09625,0.049,0.0,0.0,0.287
104586,17.25,-86.75,0.29125,0.128,0.0,0.0,0.909
104587,17.25,-86.25,0.445,0.4255,0.0,0.0,0.929
104588,17.25,-85.75,0.2225,0.132,0.0,0.0,0.626
104589,17.25,-85.25,0.96375,0.9804999999999999,0.8,0.894,1.0
104590,17.25,-84.75,0.632,0.7815000000000001,0.8,0.0,0.965
104591,17.25,-84.25,0.43333333333333335,0.646,0.6000000000000001,0.0,0.654
104592,17.25,-83.75,0.6010000000000001,0.697,0.0,0.106,1.0
104593,17.25,-83.25,0.5313333333333333,0.594,0.0,0.0,1.0
104594,17.25,-82.75,0.5693333333333334,0.736,0.0,0.0,0.972
104595,17.25,-82.25,0.3333333333333333,0.0,0.0,0.0,1.0
104596,17.25,-81.75,0.18233333333333335,0.0,0.0,0.0,0.547
104597,17.25,-81.25,0.487,0.358,0.2,0.232,1.0
104598,17.25,-80.75,0.29150000000000004,0.3035,0.2,0.0,0.559
104599,17.25,-80.25,0.244,0.065,0.0,0.0,0.846
104600,17.25,-79.75,0.246,0.189,0.0,0.0,0.606
104601,17.25,-79.25,0.32175000000000004,0.366,0.4,0.0,0.555
104602,17.25,-78.75,0.13974999999999999,0.118,0.0,0.0,0.323
104603,17.25,-78.25,0.10650000000000001,0.075,0.0,0.0,0.276
104604,17.25,-77.75,0.6032500000000001,0.75,0.8,0.0,0.913
104605,17.25,-77.25,0.83175,0.929,0.8,0.469,1.0
104606,17.25,-76.75,0.54525,0.5905,0.0,0.0,1.0
104607,17.25,-76.25,0.2845,0.067,0.0,0.004,1.0
104608,17.25,-75.75,0.321,0.14200000000000002,0.0,0.0,1.0
104609,17.25,-75.25,0.517,0.528,0.0,0.012,1.0
104610,17.25,-74.75,0.54425,0.5885,0.0,0.0,1.0
104611,17.25,-74.25,0.439,0.378,0.0,0.0,1.0
104612,17.25,-73.75,0.40249999999999997,0.305,0.2,0.0,1.0
104613,17.25,-73.25,0.49466666666666664,0.512,0.0,0.0,0.972
104614,17.25,-72.75,0.35966666666666663,0.079,0.0,0.0,1.0
104615,17.25,-72.25,0.33066666666666666,0.0,0.0,0.0,0.992
104616,17.25,-71.75,0.0,0.0,0.0,0.0,0.0
104617,17.25,-71.25,0.1025,0.1025,0.0,0.0,0.205
104618,17.25,-70.75,0.18899999999999997,0.118,0.0,0.0,0.449
104619,17.25,-70.25,0.0,0.0,0.0,0.0,0.0
104620,17.25,-69.75,0.008,0.0,0.0,0.0,0.024
104621,17.25,-69.25,0.0935,0.051000000000000004,0.0,0.016,0.256
104622,17.25,-68.75,0.2235,0.262,0.2,0.02,0.35
104623,17.25,-68.25,0.19274999999999998,0.13949999999999999,0.0,0.0,0.492
104624,17.25,-67.75,0.133,0.126,0.0,0.02,0.26
104625,17.25,-67.25,0.222,0.154,0.0,0.0,0.512
104626,17.25,-66.75,0.437,0.339,0.0,0.0,0.972
104627,17.25,-66.25,0.37799999999999995,0.134,0.0,0.0,1.0
104628,17.25,-65.75,0.37399999999999994,0.122,0.0,0.0,1.0
104629,17.25,-65.25,0.43966666666666665,0.319,0.0,0.0,1.0
104630,17.25,-64.75,0.6783333333333333,0.976,0.0,0.059,1.0
104631,17.25,-64.25,0.876,0.8385,0.8,0.827,1.0
104632,17.25,-63.75,0.437,0.3915,0.0,0.0,0.965
104633,17.25,-63.25,0.2235,0.1515,0.0,0.0,0.591
104634,17.25,-62.75,0.6327499999999999,0.612,0.6000000000000001,0.429,0.878
104635,17.25,-62.25,0.21075,0.13,0.0,0.0,0.583
104636,17.25,-61.75,0.13974999999999999,0.0395,0.0,0.0,0.48
104637,17.25,-61.25,0.569,0.644,0.8,0.0,0.988
104638,17.25,-60.75,0.38,0.26,0.0,0.0,1.0
104639,17.25,-60.25,0.563,0.636,0.8,0.0,0.98
105220,16.75,-129.75,0.9135,0.9704999999999999,1.0,0.713,1.0
105221,16.75,-129.25,0.58375,0.6675,0.0,0.0,1.0
105222,16.75,-128.75,0.70075,0.8955,0.8,0.012,1.0
105223,16.75,-128.25,0.7382500000000001,0.9510000000000001,0.8,0.051,1.0
105224,16.75,-127.75,0.746,0.988,1.0,0.008,1.0
105225,16.75,-127.25,0.9095,1.0,1.0,0.638,1.0
105226,16.75,-126.75,0.9585,0.988,0.8,0.858,1.0
105227,16.75,-126.25,0.9319999999999999,1.0,1.0,0.728,1.0
105228,16.75,-125.75,0.73525,0.823,1.0,0.295,1.0
105229,16.75,-125.25,0.7154999999999999,0.872,0.0,0.118,1.0
105230,16.75,-124.75,0.7095,0.7715000000000001,0.2,0.295,1.0
105231,16.75,-124.25,0.66825,0.8365,0.0,0.0,1.0
105232,16.75,-123.75,0.62825,0.6835,0.0,0.146,1.0
105233,16.75,-123.25,0.8434999999999999,0.8995,0.8,0.575,1.0
105234,16.75,-122.75,1.0,1.0,1.0,1.0,1.0
105235,16.75,-122.25,0.9896666666666666,1.0,1.0,0.969,1.0
105236,16.75,-121.75,0.7716666666666666,0.996,0.2,0.319,1.0
105237,16.75,-121.25,1.0,1.0,1.0,1.0,1.0
105238,16.75,-120.75,1.0,1.0,1.0,1.0,1.0
105239,16.75,-120.25,1.0,1.0,1.0,1.0,1.0
105240,16.75,-119.75,0.9303333333333333,1.0,1.0,0.791,1.0
105241,16.75,-119.25,0.815,1.0,1.0,0.445,1.0
105242,16.75,-118.75,0.5,0.48,0.0,0.02,1.0
105243,16.75,-118.25,0.9015,0.99,1.0,0.626,1.0
105244,16.75,-117.75,0.807,0.9685,1.0,0.291,1.0
105245,16.75,-117.25,0.8632500000000001,1.0,1.0,0.453,1.0
105246,16.75,-116.75,0.91525,1.0,1.0,0.661,1.0
105247,16.75,-116.25,0.526,0.535,0.0,0.118,0.925
